switch,arsenic,dist,assoc,educ,y,dist100,c_dist100,c_arsenic
0,0.67,29.7140007019043,1,4,0,0.29714000701904303,-0.18617861868520047,-0.986930463576159
1,0.85,25.7859992980957,0,3,1,0.257859992980957,-0.22545863272328648,-0.806930463576159
0,0.81,23.8950004577637,0,4,0,0.23895000457763702,-0.24436862112660648,-0.846930463576159
0,0.59,11.581000328064,1,5,0,0.11581000328064,-0.3675086224236035,-1.066930463576159
0,0.65,26.8500003814697,1,9,0,0.268500003814697,-0.21481862188954648,-1.006930463576159
0,0.53,13.5780000686646,1,14,0,0.135780000686646,-0.34753862501759747,-1.126930463576159
0,0.58,25.7000007629395,1,10,0,0.257000007629395,-0.2263186180748485,-1.0769304635761592
0,0.56,12.0699996948242,1,10,0,0.12069999694824199,-0.3626186287560015,-1.096930463576159
0,0.95,7.69399976730347,0,8,0,0.07693999767303471,-0.4063786280312088,-0.7069304635761591
0,0.61,22.1550006866455,0,8,0,0.221550006866455,-0.26176861883778846,-1.046930463576159
0,0.72,8.82800006866455,0,9,0,0.0882800006866455,-0.395038625017598,-0.9369304635761591
1,0.7,19.6439990997314,1,12,1,0.196439990997314,-0.28687863470692954,-0.9569304635761591
0,0.58,36.3930015563965,0,9,0,0.363930015563965,-0.11938861014027852,-1.0769304635761592
0,1.03,39.0589981079102,1,8,0,0.390589981079102,-0.09272864462514152,-0.626930463576159
1,0.67,51.890998840332,0,0,1,0.51890998840332,0.035591362699076534,-0.986930463576159
1,0.57,30.5520000457764,0,8,1,0.305520000457764,-0.1777986252464795,-1.086930463576159
0,0.85,34.3050003051758,1,6,0,0.34305000305175803,-0.14026862265248546,-0.806930463576159
1,0.72,40.3930015563965,1,8,1,0.40393001556396496,-0.07938861014027854,-0.9369304635761591
1,0.78,16.8129997253418,1,8,1,0.168129997253418,-0.3151886284508255,-0.876930463576159
0,0.52,26.1979999542236,0,10,0,0.261979999542236,-0.2213386261620075,-1.136930463576159
0,0.54,11.6999998092651,1,5,0,0.11699999809265099,-0.3663186276115925,-1.116930463576159
0,0.61,51.4659996032715,1,4,0,0.514659996032715,0.03134137032847145,-1.046930463576159
1,1.1,131.77099609375,1,12,1,1.3177099609375,0.8343913352332566,-0.5569304635761589
1,1.07,119.158996582031,1,12,1,1.19158996582031,0.7082713401160665,-0.586930463576159
1,0.65,128.785995483398,0,12,1,1.2878599548339802,0.8045413291297367,-1.006930463576159
1,1.25,101.017997741699,1,10,1,1.01017997741699,0.5268613517127465,-0.40693046357615903
1,1.19,99.9140014648438,1,12,1,0.999140014648438,0.5158213889441945,-0.4669304635761591
0,1.21,90.4580001831055,1,5,0,0.904580001831055,0.4212613761268115,-0.44693046357615906
1,0.76,79.1959991455078,1,12,1,0.791959991455078,0.3086413657508345,-0.896930463576159
0,0.9,65.9599990844727,0,8,0,0.659599990844727,0.17628136514048348,-0.756930463576159
1,1.15,80.8939971923828,1,12,1,0.8089399719238279,0.32562134621958444,-0.5069304635761591
0,0.58,50.5299987792969,0,4,0,0.505299987792969,0.02198136208872553,-1.0769304635761592
1,2.95,24.0249996185303,1,0,1,0.240249996185303,-0.2430686295189405,1.2930695364238411
1,2.71,81.9830017089844,0,3,1,0.819830017089844,0.33651139138560054,1.053069536423841
0,0.96,71.0810012817383,1,8,0,0.710810012817383,0.2274913871131395,-0.6969304635761591
1,2.34,83.4349975585938,0,8,1,0.834349975585938,0.35103134988169454,0.6830695364238408
1,2.37,84.3030014038086,0,7,1,0.843030014038086,0.3597113883338425,0.7130695364238411
1,1.34,8.51399993896484,0,12,1,0.0851399993896484,-0.3981786263145951,-0.31693046357615895
1,3.16,122.855003356934,0,3,1,1.22855003356934,0.7452314078650966,1.5030695364238411
0,1.4,23.0699996948242,1,5,0,0.230699996948242,-0.2526186287560015,-0.2569304635761591
1,3.18,114.658996582031,0,8,1,1.14658996582031,0.6632713401160666,1.5230695364238411
0,2.95,126.319000244141,0,0,0,1.26319000244141,0.7798713767371666,1.2930695364238411
0,3.27,136.210006713867,1,0,0,1.3621000671386698,0.8787814414344264,1.613069536423841
0,1.93,155.419998168945,0,5,0,1.55419998168945,1.0708813559852066,0.2730695364238409
0,2.86,178.755996704102,1,5,0,1.7875599670410198,1.3042413413367764,1.2030695364238408
0,2.28,58.6479988098145,1,8,0,0.58647998809814506,0.10316136239390156,0.6230695364238408
1,2.07,13.875,1,5,1,0.13875,-0.3445686257042435,0.4130695364238408
1,3.5,25.882999420166,1,5,1,0.25882999420166003,-0.22448863150258347,1.843069536423841
1,4.54,30.6809997558594,0,5,1,0.306809997558594,-0.1765086281456495,2.8830695364238412
1,3.92,36.0629997253418,1,8,1,0.360629997253418,-0.12268862845082551,2.263069536423841
1,1.65,28.1840000152588,1,7,1,0.281840000152588,-0.20147862555165552,-0.006930463576159118
1,2.07,47.8310012817383,1,0,1,0.478310012817383,-0.005008612886860497,0.4130695364238408
1,2.97,25.7999992370605,0,12,1,0.257999992370605,-0.2253186333336385,1.3130695364238412
1,3.91,49.1479988098145,1,9,1,0.491479988098145,0.008161362393901528,2.2530695364238413
1,3.29,48.2099990844727,1,4,1,0.482099990844727,-0.0012186348595165097,1.633069536423841
1,2.61,35.5029983520508,0,0,1,0.355029983520508,-0.12828864218373548,0.9530695364238408
1,2.63,38.4119987487793,0,3,1,0.38411998748779297,-0.09919863821645053,0.9730695364238409
1,1.54,66.302001953125,1,5,1,0.66302001953125,0.1797013938270065,-0.116930463576159
1,2.61,54.6839981079102,1,5,1,0.546839981079102,0.06352135537485853,0.9530695364238408
1,0.9,18.0189990997314,1,8,1,0.180189990997314,-0.3031286347069295,-0.756930463576159
1,2.44,44.1539993286133,1,2,1,0.441539993286133,-0.04177863241811047,0.7830695364238409
1,2.72,47.4140014648438,1,6,1,0.474140014648438,-0.009178611055805475,1.0630695364238412
1,3.86,33.4249992370605,0,4,1,0.334249992370605,-0.1490686333336385,2.2030695364238406
1,1.26,55.5769996643066,1,12,1,0.555769996643066,0.07245137093882253,-0.396930463576159
1,3.98,33.1160011291504,1,8,1,0.33116001129150396,-0.15215861441273953,2.3230695364238407
1,2.22,11.4490003585815,1,6,1,0.114490003585815,-0.3688286221184285,0.5630695364238412
0,2.28,28.7390003204346,1,7,0,0.287390003204346,-0.1959286224998975,0.6230695364238408
1,1.62,23.2350006103516,1,12,1,0.23235000610351603,-0.25096861960072747,-0.03693046357615892
1,1.08,27.1000003814697,1,12,1,0.271000003814697,-0.21231862188954648,-0.576930463576159
1,1.78,23.8339996337891,1,12,1,0.23833999633789102,-0.24497862936635248,0.123069536423841
1,0.6,25.6690006256104,1,12,1,0.256690006256104,-0.2266286194481395,-1.0569304635761592
1,0.63,14.1660003662109,1,8,1,0.141660003662109,-0.3416586220421345,-1.026930463576159
1,2.1,28.4799995422363,1,12,1,0.284799995422363,-0.1985186302818805,0.44306953642384106
1,2.06,16.9650001525879,1,8,1,0.169650001525879,-0.3136686241783645,0.403069536423841
1,2.98,25.613000869751,1,0,1,0.25613000869751,-0.22718861700673348,1.323069536423841
1,2.12,35.8899993896484,0,14,1,0.358899993896484,-0.12441863180775947,0.4630695364238411
1,1.71,13.298999786377,0,8,1,0.13298999786377,-0.35032862784047347,0.053069536423840935
1,2.44,25.6599998474121,1,8,1,0.25659999847412096,-0.22671862723012254,0.7830695364238409
1,2.59,29.0219993591309,0,6,1,0.290219993591309,-0.1930986321129345,0.9330695364238408
0,1.92,31.6299991607666,1,5,0,0.31629999160766603,-0.16701863409657747,0.2630695364238409
1,1.92,23.9449996948242,0,5,1,0.239449996948242,-0.2438686287560015,0.2630695364238409
1,0.83,55.8320007324219,1,5,1,0.558320007324219,0.07500138161997555,-0.8269304635761591
1,1.76,50.4500007629395,1,5,1,0.5045000076293951,0.021181381925151566,0.10306953642384098
1,1.84,57.4360008239746,1,4,1,0.574360008239746,0.09104138253550248,0.18306953642384105
1,2.14,89.2669982910156,1,0,1,0.892669982910156,0.4093513572059125,0.4830695364238411
1,2.48,122.83699798584,1,0,1,1.2283699798584,0.7450513541541566,0.823069536423841
0,1.7,144.634994506836,1,5,0,1.44634994506836,0.9630313193641165,0.043069536423840926
1,3.33,166.294006347656,0,0,1,1.6629400634765599,1.1796214377723164,1.673069536423841
0,1.78,157.240005493164,0,5,0,1.5724000549316401,1.0890814292273967,0.123069536423841
1,2.15,151.139007568359,1,0,1,1.51139007568359,1.0280714499793466,0.4930695364238409
1,1.36,157.932998657227,1,9,1,1.5793299865722699,1.0960113608680264,-0.29693046357615893
1,1.95,165.998001098633,1,8,1,1.65998001098633,1.1766613852820866,0.2930695364238409
1,4.42,188.102005004883,1,5,1,1.88102005004883,1.3977014243445867,2.763069536423841
1,1.39,174.514999389648,1,10,1,1.74514999389648,1.2618313681922366,-0.2669304635761591
1,0.62,65.6999969482422,0,12,1,0.656999969482422,0.1736813437781785,-1.0369304635761591
1,1.63,61.125,0,12,1,0.61125,0.12793137429575646,-0.026930463576159136
0,0.86,25.2469997406006,0,12,0,0.252469997406006,-0.2308486282982375,-0.796930463576159
0,0.92,2.23900008201599,0,10,0,0.0223900008201599,-0.4609286248840836,-0.736930463576159
0,0.51,25.5380001068115,1,8,0,0.255380001068115,-0.22793862463612852,-1.146930463576159
0,1.96,9.4020004272461,1,12,0,0.094020004272461,-0.3892986214317825,0.30306953642384094
0,0.91,27.1940002441406,1,12,0,0.271940002441406,-0.21137862326283752,-0.746930463576159
1,0.6,25.9039993286133,1,12,1,0.259039993286133,-0.22427863241811052,-1.0569304635761592
1,0.73,18.0149993896484,1,10,1,0.18014999389648398,-0.30316863180775955,-0.926930463576159
1,0.63,9.0609998703003,1,4,1,0.090609998703003,-0.3927086270012405,-1.026930463576159
0,3.47,30.5100002288818,0,12,0,0.305100002288818,-0.1782186234154255,1.8130695364238412
1,1.19,51.273998260498,1,3,1,0.51273998260498,0.029421356900736495,-0.4669304635761591
1,1.31,35.8919982910156,1,6,1,0.358919982910156,-0.12439864279408752,-0.346930463576159
1,0.9,42.5499992370605,1,5,1,0.425499992370605,-0.057818633333638514,-0.756930463576159
1,2.39,30.1159992218018,0,12,1,0.301159992218018,-0.18215863348622552,0.7330695364238411
1,2.31,27.8600006103516,0,12,1,0.27860000610351604,-0.20471861960072746,0.653069536423841
1,1.21,45.5139999389648,1,10,1,0.455139999389648,-0.0281786263145955,-0.44693046357615906
1,1.06,42.5359992980957,0,4,1,0.42535999298095706,-0.05795863272328644,-0.596930463576159
1,2.17,48.6040000915527,0,8,1,0.486040000915527,0.0027213752112835166,0.5130695364238409
1,1.82,43.7319984436035,0,12,1,0.43731998443603504,-0.04599864126820846,0.16306953642384103
1,1.51,31.0890007019043,1,8,1,0.310890007019043,-0.17242861868520049,-0.14693046357615902
1,1.6,35.3429985046387,0,9,1,0.353429985046387,-0.1298886406578565,-0.05693046357615894
1,0.85,32.101001739502,0,8,1,0.32101001739502005,-0.16230860830922345,-0.806930463576159
1,1.44,30.4449996948242,0,4,1,0.304449996948242,-0.1788686287560015,-0.21693046357615908
1,1.64,43.0769996643066,1,10,1,0.430769996643066,-0.05254862906117752,-0.016930463576159127
1,0.68,28.367000579834,0,8,1,0.28367000579834,-0.1996486199059035,-0.976930463576159
1,1.68,28.742000579834,1,5,1,0.28742000579834,-0.19589861990590351,0.02306953642384091
1,1.64,23.1310005187988,1,9,1,0.231310005187988,-0.2520086205162555,-0.016930463576159127
1,0.71,15.0050001144409,0,7,1,0.150050001144409,-0.3332686245598345,-0.9469304635761591
1,1.31,45.064998626709,1,0,1,0.45064998626708996,-0.032668639437153535,-0.346930463576159
1,1.15,51.625,0,2,1,0.51625,0.03293137429575649,-0.5069304635761591
1,1.03,8.55300045013428,1,8,1,0.0855300045013428,-0.3977886212029007,-0.626930463576159
1,2.25,8.7170000076294,1,8,1,0.087170000076294,-0.3961486256279495,0.593069536423841
1,1.42,4.64699983596802,0,5,1,0.0464699983596802,-0.4368486273445633,-0.2369304635761591
0,0.62,20.0639991760254,1,4,0,0.20063999176025402,-0.2826786339439895,-1.0369304635761591
1,3.04,18.2169990539551,0,5,1,0.182169990539551,-0.3011486351646925,1.383069536423841
1,1.39,32.4039993286133,0,5,1,0.32403999328613303,-0.15927863241811047,-0.2669304635761591
0,0.52,48.390998840332,0,5,0,0.48390998840332,5.913626990765031e-4,-1.136930463576159
0,1.07,23.6480007171631,0,5,0,0.236480007171631,-0.2468386185326125,-0.586930463576159
0,0.53,44.5839996337891,0,10,0,0.44583999633789095,-0.037478629366352545,-1.126930463576159
1,0.87,21.9610004425049,1,5,1,0.219610004425049,-0.2637086212791945,-0.786930463576159
0,1.22,21.9610004425049,1,5,0,0.219610004425049,-0.2637086212791945,-0.43693046357615906
0,0.91,14.0030002593994,1,5,0,0.140030002593994,-0.3432886231102495,-0.746930463576159
0,0.65,34.4939994812012,1,12,0,0.344939994812012,-0.1383786308922315,-1.006930463576159
0,2.19,67.2399978637695,1,15,0,0.6723999786376951,0.18908135293345157,0.5330695364238409
0,2.45,70.5380020141602,1,15,0,0.705380020141602,0.22206139443735845,0.7930695364238411
1,1.71,91.9830017089844,1,14,1,0.919830017089844,0.4365113913856005,0.053069536423840935
1,2.89,35.5789985656738,1,5,1,0.355789985656738,-0.12752864004750553,1.233069536423841
1,2.73,35.5789985656738,1,10,1,0.355789985656738,-0.12752864004750553,1.073069536423841
1,1.55,4.41400003433228,1,0,1,0.0441400003433228,-0.43917862536092067,-0.10693046357615899
1,1.28,71.4079971313477,0,3,1,0.714079971313477,0.2307613456092335,-0.376930463576159
1,1.34,75.2330017089844,1,8,1,0.752330017089844,0.26901139138560054,-0.31693046357615895
1,2.01,95.1809997558594,0,9,1,0.9518099975585941,0.4684913718543506,0.35306953642384076
0,2.29,102.113998413086,0,6,0,1.02113998413086,0.5378213584266165,0.633069536423841
0,2.59,114.486999511719,1,5,0,1.1448699951171901,0.6615513694129467,0.9330695364238408
1,3.34,113.726997375488,0,16,1,1.13726997375488,0.6539513480506365,1.6830695364238408
1,2.76,123.794998168945,0,8,1,1.23794998168945,0.7546313559852065,1.1030695364238408
1,2.51,113.424003601074,1,6,1,1.13424003601074,0.6509214103064966,0.8530695364238408
1,2.42,143.070999145508,0,0,1,1.43070999145508,0.9473913657508366,0.7630695364238409
0,3.51,152.518997192383,0,5,0,1.5251899719238302,1.0418713462195868,1.8530695364238408
1,3.19,142.869003295898,0,6,1,1.42869003295898,0.9453714072547366,1.533069536423841
1,2.58,134.600006103516,0,8,1,1.34600006103516,0.8626814353309165,0.923069536423841
1,2.18,126.942001342773,1,5,1,1.26942001342773,0.7861013877234866,0.5230695364238411
1,4.51,118.81600189209,0,0,1,1.1881600189209,0.7048413932166566,2.853069536423841
1,3.29,110.699996948242,0,5,1,1.10699996948242,0.6236813437781765,1.633069536423841
1,3.31,89.1900024414063,0,5,1,0.891900024414063,0.4085813987098195,1.653069536423841
0,2.98,79.6750030517578,1,8,0,0.796750030517578,0.3134314048133345,1.323069536423841
1,1.07,132.945999145508,1,6,1,1.3294599914550802,0.8461413657508368,-0.586930463576159
0,2.63,125.524002075195,0,5,0,1.25524002075195,0.7719213950477066,0.9730695364238409
0,1.29,115.388999938965,0,5,0,1.15388999938965,0.6705713736854066,-0.366930463576159
1,3.38,99.0210037231445,1,6,1,0.9902100372314451,0.5068914115272016,1.7230695364238409
1,0.83,117.01000213623,1,5,1,1.1701000213623,0.6867813956580566,-0.8269304635761591
1,2.56,75.6060028076172,1,5,1,0.756060028076172,0.2727414023719285,0.903069536423841
0,0.56,69.7829971313477,0,9,0,0.697829971313477,0.21451134560923352,-1.096930463576159
0,1.59,52.181999206543,0,5,0,0.52181999206543,0.03850136636118645,-0.06693046357615895
0,2.87,134.098999023438,1,9,0,1.34098999023438,0.8576713645301366,1.213069536423841
0,1.11,95.4670028686523,1,8,0,0.9546700286865231,0.47135140298227957,-0.5469304635761589
0,1.09,64.9980010986328,0,8,0,0.649980010986328,0.16666138528208446,-0.566930463576159
0,2.89,43.5979995727539,1,5,0,0.435979995727539,-0.047338629976704516,1.233069536423841
0,0.67,33.7089996337891,1,4,0,0.337089996337891,-0.1462286293663525,-0.986930463576159
0,1.08,20.0090007781982,1,0,0,0.200090007781982,-0.2832286179222615,-0.576930463576159
0,1.71,22.6200008392334,1,5,0,0.22620000839233398,-0.25711861731190955,0.053069536423840935
0,2.83,106.488998413086,0,0,0,1.06488998413086,0.5815713584266164,1.173069536423841
1,2.59,137.815994262695,0,5,1,1.37815994262695,0.8948413169227065,0.9330695364238408
1,2.2,155.507995605469,0,12,1,1.55507995605469,1.0717613303504465,0.5430695364238411
1,2.04,152.160995483398,0,12,1,1.52160995483398,1.0382913291297367,0.383069536423841
0,1.78,202.134002685547,0,0,0,2.0213400268554698,1.5380214011512263,0.123069536423841
0,1.94,170.427993774414,0,4,0,1.70427993774414,1.2209613120398966,0.2830695364238409
0,1.36,120.763999938965,1,5,0,1.20763999938965,0.7243213736854066,-0.29693046357615893
1,3.25,131.179000854492,0,4,1,1.31179000854492,0.8284713828406765,1.593069536423841
0,1.38,72.359001159668,0,4,0,0.72359001159668,0.24027138589243652,-0.27693046357615914
1,1.51,50.5830001831055,1,4,1,0.505830001831055,0.022511376126811478,-0.14693046357615902
0,0.84,75.3690032958984,0,8,0,0.753690032958984,0.27037140725474046,-0.8169304635761591
0,0.98,79.3600006103516,0,5,0,0.793600006103516,0.3102813803992725,-0.676930463576159
0,0.9,93.5859985351563,1,5,0,0.9358599853515631,0.4525413596473196,-0.756930463576159
0,1.32,80.1839981079102,1,6,0,0.801839981079102,0.31852135537485854,-0.33693046357615897
0,1.59,82.6709976196289,1,5,0,0.826709976196289,0.34339135049204556,-0.06693046357615895
0,3.07,70.7779998779297,0,10,0,0.707779998779297,0.22446137307505348,1.4130695364238408
0,0.85,34.5099983215332,0,10,0,0.34509998321533203,-0.13821864248891147,-0.806930463576159
0,1.29,56.734001159668,1,5,0,0.56734001159668,0.08402138589243652,-0.366930463576159
0,2.53,49.6209983825684,0,5,0,0.49620998382568404,0.012891358121440544,0.8730695364238408
0,1.53,73.9049987792969,1,0,0,0.739049987792969,0.25573136208872554,-0.126930463576159
0,1.75,68.7809982299805,1,0,0,0.687809982299805,0.20449135659556145,0.09306953642384097
0,1.11,52.9290008544922,1,5,0,0.529290008544922,0.04597138284067853,-0.5469304635761589
1,3.27,134.875,1,0,1,1.34875,0.8654313742957565,1.613069536423841
0,2.43,150.192993164063,1,2,0,1.50192993164063,1.0186113059363866,0.7730695364238411
0,1.57,138.024002075195,0,5,0,1.38024002075195,0.8969213950477066,-0.08693046357615897
0,2.22,119.65299987793,1,5,0,1.1965299987793,0.7132113730750567,0.5630695364238412
0,2.95,112.577003479004,1,0,0,1.1257700347900401,0.6424514090857967,1.2930695364238411
0,1.59,17.4179992675781,0,0,0,0.174179992675781,-0.3091386330284625,-0.06693046357615895
0,2.54,28.7129993438721,1,5,0,0.287129993438721,-0.19618863226552252,0.883069536423841
0,1.06,38.2239990234375,1,5,0,0.382239990234375,-0.1010786354698685,-0.596930463576159
1,0.79,39.6759986877441,0,0,1,0.39675998687744096,-0.08655863882680254,-0.866930463576159
1,2.41,13.2659997940063,1,0,1,0.132659997940063,-0.3506586277641805,0.7530695364238411
0,1.23,19.0909996032715,1,0,0,0.190909996032715,-0.2924086296715285,-0.42693046357615905
0,1.79,19.7439994812012,1,0,0,0.197439994812012,-0.28587863089223153,0.133069536423841
0,2.56,77.4390029907227,1,4,0,0.7743900299072269,0.29107140420298344,0.903069536423841
1,2.6,132.369995117188,1,0,1,1.32369995117188,0.8403813254676367,0.9430695364238411
0,3.01,67.0739974975586,1,0,0,0.6707399749755859,0.1874213492713424,1.3530695364238408
0,2.88,38.8520011901855,1,5,0,0.388520011901855,-0.09479861380238852,1.2230695364238409
0,2.7,16.7810001373291,0,5,0,0.16781000137329102,-0.3155086243309525,1.0430695364238411
0,3.66,28.7630004882813,1,0,0,0.287630004882813,-0.19568862082143051,2.0030695364238413
0,0.93,14.2430000305176,1,6,0,0.142430000305176,-0.3408886253990675,-0.726930463576159
0,1.17,32.9560012817383,1,5,0,0.329560012817383,-0.1537586128868605,-0.4869304635761591
0,4.46,38.9539985656738,1,5,0,0.389539985656738,-0.09377864004750552,2.803069536423841
0,2.11,67.3840026855469,1,5,0,0.6738400268554691,0.19052140115122557,0.45306953642384085
0,3.17,82.802001953125,1,0,0,0.82802001953125,0.34470139382700654,1.513069536423841
0,3.65,104.232002258301,1,5,0,1.04232002258301,0.5590013968787666,1.9930695364238409
0,1.8,54.1529998779297,1,5,0,0.541529998779297,0.058211373075053474,0.14306953642384101
0,5.6,53.2130012512207,1,0,0,0.532130012512207,0.04881138680796354,3.943069536423841
0,4.18,31.6650009155273,1,5,0,0.316650009155273,-0.16666861654897047,2.523069536423841
1,4.78,45.9440002441406,0,5,1,0.459440002441406,-0.023878623262837517,3.1230695364238414
1,4.07,37.3860015869141,0,5,1,0.37386001586914097,-0.10945860983510253,2.4130695364238415
1,4.74,14.6269998550415,0,5,1,0.146269998550415,-0.3370486271538285,3.0830695364238414
1,4.81,27.6009998321533,0,10,1,0.276009998321533,-0.2073086273827105,3.153069536423841
1,4.65,35.8839988708496,1,10,1,0.35883998870849604,-0.12447863699574746,2.9930695364238415
1,1.53,52.1920013427734,0,5,1,0.521920013427734,0.03860138772349048,-0.126930463576159
1,2.7,31.621000289917,0,5,1,0.31621000289917,-0.1671086228050735,1.0430695364238411
1,3.89,82.3820037841797,1,0,1,0.823820037841797,0.3405014121375535,2.233069536423841
0,3.44,97.4029998779297,0,5,0,0.974029998779297,0.49071137307505347,1.783069536423841
0,2.74,124.050003051758,1,0,0,1.24050003051758,0.7571814048133365,1.0830695364238412
0,3.21,126.800003051758,1,5,0,1.26800003051758,0.7846814048133366,1.553069536423841
1,3.17,117.899002075195,1,5,1,1.17899002075195,0.6956713950477065,1.513069536423841
0,1.29,115.013000488281,1,5,0,1.15013000488281,0.6668113791785666,-0.366930463576159
0,5.81,9.37199974060059,1,0,0,0.0937199974060059,-0.3895986282982376,4.153069536423841
1,4.83,50.5970001220703,1,5,1,0.505970001220703,0.022651375516459515,3.1730695364238413
1,4.48,17.3320007324219,1,5,1,0.173320007324219,-0.3099986183800245,2.8230695364238416
1,4.2,32.4249992370605,1,0,1,0.324249992370605,-0.15906863333363852,2.5430695364238414
1,1.93,62.1949996948242,1,5,1,0.6219499969482419,0.13863137124399844,0.2730695364238409
1,0.83,108.349998474121,1,5,1,1.08349998474121,0.6001813590369665,-0.8269304635761591
1,3.86,67.1169967651367,1,0,1,0.671169967651367,0.18785134194712355,2.2030695364238406
1,4.39,66.4980010986328,1,5,1,0.664980010986328,0.18166138528208448,2.733069536423841
1,3.57,52.7919998168945,1,5,1,0.5279199981689451,0.04460137246470158,1.9130695364238408
0,3.32,72.0979995727539,1,5,0,0.720979995727539,0.23766137002329552,1.6630695364238408
1,3.07,92.988998413086,1,5,1,0.92988998413086,0.4465713584266165,1.4130695364238408
1,4.07,72.3779983520508,1,5,1,0.723779983520508,0.2404613578162645,2.4130695364238415
1,3.63,111.593002319336,1,10,1,1.11593002319336,0.6326113974891165,1.9730695364238409
1,3.39,112.91300201416,1,5,1,1.1291300201416,0.6458113944373565,1.733069536423841
1,2.61,84.7040023803711,0,5,1,0.8470400238037109,0.3637213980994674,0.9530695364238408
1,1.29,67.7880020141602,1,5,1,0.677880020141602,0.19456139443735848,-0.366930463576159
1,1.97,96.7969970703125,1,5,1,0.967969970703125,0.48465134499888146,0.31306953642384094
1,3.31,81.5149993896484,1,12,1,0.8151499938964839,0.3318313681922404,1.653069536423841
1,3.68,94.6389999389648,1,12,1,0.946389999389648,0.46307137368540446,2.023069536423841
1,4.05,96.4820022583008,0,10,1,0.9648200225830079,0.4815013968787644,2.393069536423841
0,3.23,75.1129989624023,1,0,0,0.751129989624023,0.2678113639197795,1.573069536423841
1,4.64,57.2120018005371,0,5,1,0.572120018005371,0.08880139230112755,2.983069536423841
1,4.51,50.2560005187988,0,5,1,0.502560005187988,0.019241379483744547,2.853069536423841
0,1.32,31.1000003814697,0,12,0,0.311000003814697,-0.1723186218895465,-0.33693046357615897
1,0.71,18.0370006561279,0,10,1,0.18037000656127902,-0.30294861914296445,-0.9469304635761591
1,1.18,12.0220003128052,1,10,1,0.120220003128052,-0.3630986225761915,-0.4769304635761591
0,0.58,22.8649997711182,1,5,0,0.228649997711182,-0.2546686279930615,-1.0769304635761592
1,1.44,38.3899993896484,1,0,1,0.383899993896484,-0.0994186318077595,-0.21693046357615908
1,0.56,19.2600002288818,0,5,1,0.19260000228881802,-0.2907186234154255,-1.096930463576159
1,0.99,21.3729991912842,1,0,1,0.213729991912842,-0.2695886337914015,-0.666930463576159
0,1.48,7.85799980163574,1,5,0,0.0785799980163574,-0.4047386276878861,-0.17693046357615905
0,1.46,35.1640014648438,1,0,0,0.35164001464843797,-0.13167861105580553,-0.19693046357615906
1,1.62,63.0060005187988,1,5,1,0.630060005187988,0.1467413794837445,-0.03693046357615892
0,1.72,72.2249984741211,1,0,0,0.7222499847412109,0.23893135903696744,0.06306953642384094
0,1.32,74.6600036621094,1,5,0,0.7466000366210941,0.2632814109168506,-0.33693046357615897
0,1,58.3969993591309,1,5,0,0.583969993591309,0.10065136788706547,-0.656930463576159
1,0.74,50.818000793457,1,5,1,0.5081800079345701,0.02486138223032658,-0.916930463576159
1,1.07,41.390998840332,0,5,1,0.41390998840332005,-0.06940863730092345,-0.586930463576159
1,1.1,39.5460014343262,1,0,1,0.395460014343262,-0.0878586113609815,-0.5569304635761589
1,0.61,30.5820007324219,1,5,1,0.305820007324219,-0.1774986183800245,-1.046930463576159
1,0.93,25.7280006408691,1,0,1,0.25728000640869103,-0.22603861929555247,-0.726930463576159
1,1.3,26.6049995422363,1,5,1,0.266049995422363,-0.21726863028188048,-0.356930463576159
1,0.7,16.5790004730225,1,5,1,0.165790004730225,-0.31752862097401846,-0.9569304635761591
0,1.27,19.0540008544922,1,0,0,0.190540008544922,-0.2927786171593215,-0.386930463576159
1,0.64,10.581000328064,1,5,1,0.10581000328064,-0.3775086224236035,-1.0169304635761591
0,0.64,19.5779991149902,0,5,0,0.195779991149902,-0.2875386345543415,-1.0169304635761591
1,0.73,10.9390001296997,0,12,1,0.109390001296997,-0.3739286244072465,-0.926930463576159
0,0.54,9.42300033569336,1,5,0,0.0942300033569336,-0.3890886223473099,-1.116930463576159
1,0.61,18.9370002746582,1,5,1,0.189370002746582,-0.2939486229576615,-1.046930463576159
1,0.86,23.8020000457764,1,5,1,0.238020000457764,-0.2452986252464795,-0.796930463576159
0,1.05,15.710000038147,1,8,0,0.15710000038146998,-0.3262186253227735,-0.606930463576159
1,1.23,32.9980010986328,1,10,1,0.329980010986328,-0.1533386147179155,-0.42693046357615905
0,0.67,32.1990013122559,0,12,0,0.32199001312255904,-0.16132861258168446,-0.986930463576159
1,0.66,102.055999755859,1,4,1,1.02055999755859,0.5372413718543465,-0.996930463576159
0,0.57,12.8500003814697,1,5,0,0.128500003814697,-0.3548186218895465,-1.086930463576159
0,0.55,21.9020004272461,1,5,0,0.21902000427246102,-0.2642986214317825,-1.106930463576159
1,2.34,41.3339996337891,0,0,1,0.413339996337891,-0.06997862936635252,0.6830695364238408
1,1.31,42.310001373291,1,5,1,0.42310001373291,-0.06021861197133349,-0.346930463576159
1,0.87,39.5110015869141,0,9,1,0.39511001586914096,-0.08820860983510254,-0.786930463576159
1,0.71,16.632999420166,0,0,1,0.16632999420166,-0.3169886315025835,-0.9469304635761591
1,0.66,24.9489994049072,0,0,1,0.24948999404907202,-0.23382863165517148,-0.996930463576159
0,1.47,42.0900001525879,0,0,0,0.420900001525879,-0.062418624178364523,-0.18693046357615906
